roles,companies,locations,experience,skills,Dates,PresentDate,salary
Teacher Support Associate - Outbound Operations,Khan Academy,"Noida, New Delhi, Gurugram",0-3 Yrs,OutboundAdministrationCostingCalculusManagementStakeholder managementMonitoringCRM,30+ Days Ago,24-11-2024,Not disclosed
Content Writer,Edu4sure,Kaushambi,0-3 Yrs,Content managementUsageLiteratureWeb technologiesManagement systemsSocial mediaWordpressJournalism,30+ Days Ago,24-11-2024,Not disclosed
Business Development Executive,Mavericks Education,Noida,0-2 Yrs,BPOCold callingOutboundPharmaRelationship buildingOnline salesBusiness Development ExecutiveService sales,30+ Days Ago,24-11-2024,Not disclosed
Tele caller ( Female ),Sarthaks Econnect,Patna,0-2 Yrs,bpodomestic bpocomputer operatingfluent englishback officecustomer servicecustomer careconvincing power,30+ Days Ago,24-11-2024,Not disclosed
Marketing Executive,Educare Knowledge India,"Chandigarh, New Delhi",0-3 Yrs,channel salesbrandingdirect marketingdistributor salesbusiness developmentretail salesadvertisingsales,30+ Days Ago,24-11-2024,Not disclosed
Special Educator,Vidhyarthi Darpan,Jaipur,0-4 Yrs,Special EducatorEducatorEducationSpecial Education,30+ Days Ago,24-11-2024,Not disclosed
Tutor,Techokids,Ahmedabad,0-4 Yrs,Data analysisCodingArtificial IntelligenceManager TechnologySchedulingResource managementb2c salesProduct marketing,30+ Days Ago,24-11-2024,Not disclosed
Business Development Executive,Planet Education,Ahmedabad,0-2 Yrs,Business Development ExecutiveBusiness developmentDevelopment,30+ Days Ago,24-11-2024,Not disclosed
Sales & Marketing lead,Education Artists,Faridabad,0-3 Yrs,SalesKPISales LeadProduct placementService salesTraining and DevelopmentCustomer serviceTraining,30+ Days Ago,24-11-2024,Not disclosed
Junior - Financial Planning and Budgeting,Plaksha,Mohali,0-3 Yrs,Financial Planning And AnalysisBudgetingForecastingFinancial planningAnalysisFinanceFinancial analysisPlanning,30+ Days Ago,24-11-2024,Not disclosed
Aviation & Grooming Trainer,Wings Institute,Vadodara,0-4 Yrs,TrainingAviationHotel managementHRTeaching,30+ Days Ago,24-11-2024,Not disclosed
Technical Content Writer,Chandigarh Group Of Colleges,Mohali,0-4 Yrs,Press releaseSocial mediaCreative writingSEOWeb contentReleaseContentWriting,30+ Days Ago,24-11-2024,Not disclosed
Batch Coordinator,Khan Global Studies,Patna,0-2 Yrs,MS Office PowerpointBasicExcelMTSTestingMTCoordinationSoftware testing,30+ Days Ago,24-11-2024,Not disclosed
"Front Office Executive, Back Office Assistance, HR Executive","SARASWATI DEVI INTERNATIONAL SCHOOL (SDIS), BANKURA",Karnal,0-4 Yrs,computer operatingback officefront office operationsdocument managementhrsdhr functionsoffice assistanceoffice coordination,30+ Days Ago,24-11-2024,Not disclosed
UP-PSC Content Writer and Reviewer,Khan Global Studies,Prayagraj,0-3 Yrs,BasicContent managementContent optimizationManagement systemsScript writingContent writingContent editingResearch,30+ Days Ago,24-11-2024,Not disclosed
Pre-Primary Teacher,"British International School, Jaipur",Jaipur,0-5 Yrs,Pre-Primary TeachersTeaching,30+ Days Ago,24-11-2024,Not disclosed
Admission Process Executive,Edugo Abroad,Ahmedabad,0-3 Yrs,Process ExecutiveVisa processingprocessprocessingadmissions,30+ Days Ago,24-11-2024,Not disclosed
SPEECH LANGUAGE PATHOLOGIST,Sri Ramachandra Institute of Higher Education and Research (SRIHER),Chennai,0-3 Yrs,dspdancingcsingingspeech therapypresentation skillsaudiologydiagnosis,30+ Days Ago,24-11-2024,Not disclosed
IoT Developer,Dlithe,Mangaluru,0-2 Yrs,SANFrenchCloud ApplicationsDatabase designSensorsAtmelSTMPython,30+ Days Ago,24-11-2024,Not disclosed
HR Recruiter Intern,Techokids,Ahmedabad,0 Yrs,InternSocial mediaPsychologyHRManagementAdvertisingMonitoringRecruitment,30+ Days Ago,24-11-2024,Not disclosed
Digital Marketer Professional,Dlithe,Mangaluru,0-2 Yrs,Social media marketingSANFrenchSocial mediaCookDigital marketingMedia marketingDigital,30+ Days Ago,24-11-2024,Not disclosed
UPSC CSE Exam Counsellor,Khan Global Studies,Noida,0-4 Yrs,Selection processCounsellorCivilInterpersonal skillsTime managementPerformance analysisCounsellingTesting,30+ Days Ago,24-11-2024,Not disclosed
Inside Sales/ BD Executive,Khan Global Studies,Noida,0-3 Yrs,OutboundDirect marketingSalesSocial mediaSMSInside salesMS OfficeCRM,30+ Days Ago,24-11-2024,Not disclosed
Music Teacher (Instrumental & Vocal),"SARASWATI DEVI INTERNATIONAL SCHOOL (SDIS), BANKURA",Karnal,0-5 Yrs,dancingvocal musicsingingtutoringteachingmusic compositionguitarcomputer,30+ Days Ago,24-11-2024,Not disclosed
Educational Sales/Counselors-Admissions,Chandigarh University,Mohali,0-4 Yrs,Report generationCareer counsellingStudent counselingData managementAdministration StaffAdmission CounsellorCounsellingRecruitment,30+ Days Ago,24-11-2024,Not disclosed
Admission Executive/ Admission Officer,Chandigarh University,Mohali,0-4 Yrs,MS Office suiteBusiness administrationLead generationTime managementSales lead generationAdmission ExecutiveEducational marketingCounselling,30+ Days Ago,24-11-2024,Not disclosed
Admission Counsellor,Chandigarh University,Kochi,0-4 Yrs,OutboundLead generationHR ExecutiveSenior ExecutiveAdmission CounsellorFocusUPSEducational sales,30+ Days Ago,24-11-2024,Not disclosed
UP-PSC Content Writer and Reviewer (English),Khan Global Studies,Noida,0-4 Yrs,BasicContent managementContent optimizationManagement systemsScript writingContent writingContent editingResearch,30+ Days Ago,24-11-2024,Not disclosed
Art & Craft Teacher,Skyblue Art Activities,Ahmedabad,0-5 Yrs,fine artsarttexturingart and craftteachingphotoshopsketchingcomputer,30+ Days Ago,24-11-2024,Not disclosed
Customer Service Executive,PENKRAFT IDEAS PRIVATE LIMITED,Thane,0-3 Yrs,BPOMiningOutboundLead generationNetworkingMISSocial mediaCustomer service,30+ Days Ago,24-11-2024,Not disclosed
Business Development Associate (Sales),Bosscoder Software Services,Noida,0-4 Yrs,Communication SkillsNegotiationSales ProcessInside salesSalesProcessBusiness developmentDevelopment,17 Days Ago,24-11-2024,4-7 Lacs PA
Home Tutor,Trustudies,Raipur,0-4 Yrs,TutorInterpersonal skillsHRMathematicsICSETeachingHrsdTutoring,30+ Days Ago,24-11-2024,Not disclosed
Career Counsellor,Wonderskool,Panchkula,0-3 Yrs,Student counselingCareer CounsellorPublic speakingResearchCareer counsellingPublicCareer developmentCounselling,30+ Days Ago,24-11-2024,Not disclosed
Biology Tutor - NEET,Vision International School And Junior College,Mhasla,4-9 Yrs,Doubt ExpertQuestion Bank PreparationPresentation SkillsEnglishCommunication Written And Oral SkillsPresentationBiologyWritten communication,3 Days Ago,24-11-2024,6-9 Lacs PA
Chemistry Tutor - NEET,Vision International School And Junior College,Mhasla,4-9 Yrs,Doubt ExpertLesson planningEnglishQuestion Bank PreparationPlanningChemistry,3 Days Ago,24-11-2024,5.4-7.2 Lacs PA
Counselor,Elite Overseas Education Consultant,Bardoli,0-4 Yrs,management skillsoverseas educationpresentation skillsconvincing poweradmissionscounsellingpsychologyeducation counseling,30+ Days Ago,24-11-2024,Not disclosed
Counselor,Elite Overseas Education Consultant,Vadodara,0-4 Yrs,management skillsoverseas educationpresentation skillsconvincing poweradmissionscounsellingpsychologyeducation counseling,30+ Days Ago,24-11-2024,Not disclosed
Telecaller (F,Imat Global,Ernakulam,0-3 Yrs,Interpersonal skillsSalesManagementSales managementF#InterpersonalInterpersonal SkillTelecalling,30+ Days Ago,24-11-2024,Not disclosed
Sales Executive,PENKRAFT IDEAS PRIVATE LIMITED,Thane,0-3 Yrs,MiningMass mailingOutboundLead generationUsageSalesNetworkingMIS,30+ Days Ago,24-11-2024,Not disclosed
Course Coordinator - Engineering,Khan Global Studies,Noida,0-3 Yrs,Course CoordinatorInterpersonal skillsManager TechnologyEngineering ManagerManagementJEETeam CoordinatorTeaching,30+ Days Ago,24-11-2024,Not disclosed
IELTS Faculty,Elite Overseas Education Consultant,Surat,0-5 Yrs,soft skillsenglish literatureadministrationoverseas educationteachingtrainingenglish languageenglish language training,30+ Days Ago,24-11-2024,Not disclosed
IELTS Faculty,Elite Overseas Education Consultant,Bardoli,0-5 Yrs,language teachingsoft skillsenglish literatureoverseas educationteachingtrainingenglish languageenglish language training,30+ Days Ago,24-11-2024,Not disclosed
PHONICS TEACHER & MASTER TRAINER,PENKRAFT IDEAS PRIVATE LIMITED,Thane,0-5 Yrs,TrainingSocial mediaMedia researchResearchManagementTeaching,30+ Days Ago,24-11-2024,Not disclosed
Telesales Executive,Inscol Academy,Chandigarh,0-3 Yrs,Tele Sales ExecutiveSalesTelesales,30+ Days Ago,24-11-2024,Not disclosed
B.T.C- Faculty,KCMT,Bareilly,0-2 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingadvisorymentoring,30+ Days Ago,24-11-2024,Not disclosed
B.ED- Faculty,KCMT,Bareilly,0-2 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingadvisorymentoring,30+ Days Ago,24-11-2024,Not disclosed
M.ED- Faculty,KCMT,Bareilly,0-2 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingadvisorymentoring,30+ Days Ago,24-11-2024,Not disclosed
Admission Counsellor/Career Advisor,Chandigarh University,Mohali,0-4 Yrs,Career developmentStudent counselingCareer counsellingExcelAdmission CounsellorPsychologyShapingEducational marketing,30+ Days Ago,24-11-2024,Not disclosed
SHORT HAND STENO TYPIST,KCMT,Bareilly,0-1 Yrs,dictationstenographerexecutiveShorthandsecretarytypingpersonal assistantsteno,30+ Days Ago,24-11-2024,Not disclosed
DTP OPERATOR (HINDI /ENGLISH TYPING),KCMT,Bareilly,0-1 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingadvisorytyping,30+ Days Ago,24-11-2024,Not disclosed
MANAGEMENT TRAINEE- BUSINESS DEVELOPMENT,KCMT,Bareilly,0-1 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingadvisorymanagement,30+ Days Ago,24-11-2024,Not disclosed
FACULTY MANAGEMENT- TRAINEE,KCMT,Bareilly,0-1 Yrs,CounselorMentorTrainerAdvisorEducatorTeaching,30+ Days Ago,24-11-2024,Not disclosed
MANAGEMENT TRAINEE- ACADEMICS,KCMT,Bareilly,0-1 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingadvisorymanagement,30+ Days Ago,24-11-2024,Not disclosed
ASSISTANT PROFESSOR (ARCHITECTURE),KCMT,Bareilly,0-5 Yrs,CounselorMentorTrainerAdvisorEducatorTeachingadvisorymentoring,30+ Days Ago,24-11-2024,Not disclosed
Admission Counselor,Chandigarh University,Amritsar,0-4 Yrs,OutboundLead generationStudent counselingAdmission CounsellorSenior ExecutiveFocusUPSCounselling,30+ Days Ago,24-11-2024,Not disclosed
Admission Counselor,Chandigarh University,Mohali,0-4 Yrs,Lead generationAdmission CounsellorSenior ExecutiveFocusOutbound salesUPSSales processCounselling,30+ Days Ago,24-11-2024,Not disclosed
Admission Counsellor,Chandigarh University,Mohali,0-4 Yrs,Interpersonal skillsCareer counsellingAdmission CounsellorFinanceManager TechnologyApplication softwareCounsellingRecruitment,30+ Days Ago,24-11-2024,Not disclosed
Admission Executive,Chandigarh University,Gurdaspur,0-4 Yrs,Relationship managementBusiness administrationHealth insuranceInterpersonal skillsDatabase managementAdmission ExecutiveMS OfficeRecruitment,30+ Days Ago,24-11-2024,Not disclosed
Giddha (Folk Dance) Incharge,Chandigarh University,Chandigarh,0-5 Yrs,ManagementSupervisionTeachingDancingFolk Dance,30+ Days Ago,24-11-2024,Not disclosed
Career Counsellor,Chandigarh University,Mohali,0-4 Yrs,AdministrationCareer CounsellorCareer counsellingStudent counselingNetworkingSocial mediaPsychologyTransition,30+ Days Ago,24-11-2024,Not disclosed
Admission Counsellor (International Students),Chandigarh University,Chandigarh,0-4 Yrs,MS Office suiteBusiness administrationLead generationStudent counselingTime managementAdmission CounsellorCounsellingEducational marketing,30+ Days Ago,24-11-2024,Not disclosed
Tele Counsellor,Chandigarh University,Mohali,0-3 Yrs,OutboundInterpersonal skillsStudent counselingTelesalesPsychologyTransitionCustomer serviceTele Counsellor,30+ Days Ago,24-11-2024,Not disclosed
Customer Care Executive,Chandigarh University,Mohali,0-3 Yrs,Voice processOutboundLead generationCustomer Care ExecutiveAdmission CounsellorSenior ExecutiveFocusUPS,30+ Days Ago,24-11-2024,Not disclosed
Student Care executive,Chandigarh University,Chandigarh,0-3 Yrs,Student counselingTime managementSenior ExecutiveVLOOKUPAdvanced ExcelCustomer serviceManagementCounselling,30+ Days Ago,24-11-2024,Not disclosed
VIDEO EDITOR & CAMERAMAN,Chandigarh University,Mohali,0-4 Yrs,Image editingVideo EditorMayaAnimationVideo editingAdobe After EffectsPhotoshopPhoto editing,30+ Days Ago,24-11-2024,Not disclosed
Office Assistant,Chandigarh University,Chandigarh,0-3 Yrs,PrintingBasicExcelVLOOKUPInventory managementOffice coordinationSchedulingAdvanced Excel,30+ Days Ago,24-11-2024,Not disclosed
Student Support Executive,Chandigarh University,Chandigarh,0-3 Yrs,MS Office suiteCareer developmentAdministrationHP data protectorComplianceManagement systemsTransitionAdvanced Excel,30+ Days Ago,24-11-2024,Not disclosed
Front Office Executive,Chandigarh University,Mohali,0-3 Yrs,HousekeepingAdministrationHospitalityFront office managementFront Office ExecutiveInterpersonal skillsHotel managementCustomer service,30+ Days Ago,24-11-2024,Not disclosed
Admission Executive,Chandigarh University,Shimla,0-4 Yrs,Head Business DevelopmentCareer CounsellorCareer counsellingNetworkingEvent managementMarket researchAdmission ExecutiveMonitoring,30+ Days Ago,24-11-2024,Not disclosed
Admission Counsellor,Chandigarh University,Jaipur,0-4 Yrs,Career counsellingStudent counselingAdmission CounsellorCustomer serviceManagementCounsellingCRMAdmission counselling,30+ Days Ago,24-11-2024,Not disclosed
Admission Counsellor,Chandigarh University,Palanpur,0-4 Yrs,LoansReport generationData analysisStudent counselingInterpersonal skillsHP data protectorAdmission CounsellorRelationship building,30+ Days Ago,24-11-2024,Not disclosed
Admission Counsellor-Jaipur,Chandigarh University,Jaipur,0-4 Yrs,MS Office suiteBusiness administrationInterpersonal skillsCareer counsellingAdmission CounsellorRelationship buildingInternet applicationsCustomer service,30+ Days Ago,24-11-2024,Not disclosed
Admission Counsellor,Chandigarh University,Guwahati,0-4 Yrs,Interpersonal skillsCareer counsellingStudent counselingData managementAdmission CounsellorCustomer serviceTelemarketingCounselling,30+ Days Ago,24-11-2024,Not disclosed
Admission Counsellor,Chandigarh University,Mohali,0-4 Yrs,Interpersonal skillsApplication managementSalesAdmission CounsellorTime managementCustomer serviceMS OfficeCounselling,30+ Days Ago,24-11-2024,Not disclosed
Staff Nurse (Fresher),Chandigarh University,Chandigarh,0-2 Yrs,NursingStaff NursePatient careHealthcare,30+ Days Ago,24-11-2024,Not disclosed
Instructional Designer,Chandigarh University,Chandigarh,0-2 Yrs,E-learningAnimatorInstructional designTransitionSubject Matter ExpertResearchContent developmentContent,30+ Days Ago,24-11-2024,Not disclosed
Admission Counsellor/Tele Counsellor,Chandigarh University,Saharanpur,0-3 Yrs,Interpersonal skillsAdmission CounsellorSales lead generationSupport servicesMS OfficeTelemarketingCounsellingRecruitment,30+ Days Ago,24-11-2024,Not disclosed
Admission Counselor-Saharanpur(Females only),Chandigarh University,Saharanpur,0-4 Yrs,Relationship managementInterpersonal skillsCareer counsellingStudent counselingTelesalesAdmission CounsellorTelemarketingCounselling,30+ Days Ago,24-11-2024,Not disclosed
Admission Counselor-Patna,Chandigarh University,"Indore, Patna",0-4 Yrs,Student counselingInterpersonal skillsCareer counsellingTelesalesAdmission CounsellorSocial mediaVisa counsellingRecruitment,30+ Days Ago,24-11-2024,Not disclosed
Ca Intern,Chandigarh University,Chandigarh,0-8 Yrs,AccountancyManager Internal AuditTDSERPAccountingTransfer pricingAppealsTaxation,30+ Days Ago,24-11-2024,Not disclosed
Admission Counselor,Chandigarh University,Amritsar,0-4 Yrs,Career developmentHealth insuranceCareer counsellingTelesalesAdmission CounsellorTime managementOverseas educationData entry,30+ Days Ago,24-11-2024,Not disclosed
Campus Counselors,Chandigarh University,Lucknow,0-4 Yrs,TrainingCounsellorclinical psychologyRisk assessmentLegalConsultingStress managementManagement,30+ Days Ago,24-11-2024,Not disclosed
Admission Counsellor,Chandigarh University,Mohali,0-4 Yrs,Relationship managementData analysisInterpersonal skillsAdmission CounsellorSocial mediaMS OfficeCounsellingRecruitment,30+ Days Ago,24-11-2024,Not disclosed
Student Counsellor,Chandigarh University,Chandigarh,0-4 Yrs,Report generationTyping speedExcelVLOOKUPqueryManagementStudent CounsellorInventory,30+ Days Ago,24-11-2024,Not disclosed
Research Assistant - ICSSR,Psgr Krishnammal College For Women,Coimbatore,0-4 Yrs,ResearchAssistance,30+ Days Ago,24-11-2024,Not disclosed
Technical Content Writer,Thescholarhat,Noida,0-1 Yrs,Cloud computingBasicC++BackendUsageFront endCASP.Net,30+ Days Ago,24-11-2024,Not disclosed
Content Creator,YES Germany,Faridabad,0-1 Yrs,Social mediaWeb content managementResearchProof readingMediaManagementWeb technologiesContent creation,30+ Days Ago,24-11-2024,Not disclosed
Hiring - Female Student Mentor - Kota,Physicswallah,Kota,3-7 Yrs,MentoringStudent CounselingHostelAdministrationCounsellingHiring,10 Days Ago,24-11-2024,4-4.5 Lacs PA
Online Coding Educator,Hello English,Jaipur,0-1 Yrs,C++CodingWeb developmentJavascriptHTMLCreative writingEducatorPython,30+ Days Ago,24-11-2024,Not disclosed
Online English Educator,Hello English,Jaipur,0-3 Yrs,CodingWeb developmentManager TechnologyPublic speakingData ProcessorCreative writingEditorgame development,30+ Days Ago,24-11-2024,Not disclosed
Scholar Associate,Scholartude,Nagpur,0-2 Yrs,Counselling,30+ Days Ago,24-11-2024,Not disclosed
Consumer Sales Associate,Hello English,Jaipur,0-3 Yrs,SalesCodingconsumer salesWeb developmentSMSPublic speakingCreative writingSales Associate,30+ Days Ago,24-11-2024,Not disclosed
Internship,HK Technical,Jhajjar,0-1 Yrs,Media managementSMOSocial mediaDigital marketingManagement InternInternshipDigitalMarketing,30+ Days Ago,24-11-2024,Not disclosed
Editors and Scriptwriters,Study Iq Education,Gurugram,0-5 Yrs,Editors and ScriptwritersEditing,30+ Days Ago,24-11-2024,Not disclosed
Academic Counsellor,Chandigarh University,Mohali,0-4 Yrs,Career developmentInterpersonal skillsCareer counsellingTelesalesAcademic CounsellorTime managementStress managementSupport services,30+ Days Ago,24-11-2024,Not disclosed
Marketing Executive,Triumphant Institute of Management Education (T I M E),Nagpur,0-2 Yrs,TrainingReport generationInterpersonal skillsNetworkingDatabasePresalesMarket researchBusiness delivery,30+ Days Ago,24-11-2024,Not disclosed
