roles,companies,locations,experience,skills,Dates,PresentDate,salary
Required Lab Technician - Andrology at Pimpri - Pune Indira IVF,Indira Ivf Hospital,Pune(Pimpri),1-4 Yrs,BiotechnologyMicrobiologyAndrologyDMLTLabIvf,26 Days Ago,24-11-2024,1-2 Lacs PA
Urgently Required Floor Coordinator at Pune Location,Indira Ivf Hospital,"Pune(Warje), Warje",2-4 Yrs,Hospital AdministrationFloor ManagementFloor OperationsAdministrative OperationsOperationsManagementAdministrationFlooring,25 Days Ago,24-11-2024,2-3 Lacs PA
Pharmacist,Nvron Life Science,Pune,0-1 Yrs,UsageInterpersonal skillsStock managementPharmacyInventory managementHealthcareManagementInventory,1 Day Ago,24-11-2024,Not disclosed
"Senior Associate, Supplier Management",Smith & Nephew,Pune,3-5 Yrs,TicketingPurchase requisitionSAPProcess improvementEquitySupplier managementSLA managementAriba,5 Days Ago,24-11-2024,Not disclosed
Required Pharmacist at Pune - Maharashtra Indira IVF Hospital,Indira IVF Hospital Pvt. Ltd,Pune(Viman Nagar),4-8 Yrs,PharmacyB.PharmaD.PharmaClinical PharmacyHospitalClinicalIvf,19 Days Ago,24-11-2024,Not disclosed
Senior Research Associate/Scientist- AAT,Enzene,Pune(Chakan),5-10 Yrs,Method Developmentqualification of analytical methodsAnalysisadvanced analytical technologiesHPLCMethodsAnalyticsDevelopment,25 Days Ago,24-11-2024,Not disclosed
Marketing Executive (Medical Representative),Tablets India Ltd.,Pune,0-2 Yrs,medical writingmedical salespharmaceuticalpharma marketingbusiness developmentmedical affairspharmacovigilanceresearch,2 Days Ago,24-11-2024,Not disclosed
Finance Executive,Aditya Birla Health Insurance (ABHICL),Pune,5-9 Yrs,AccountingFinance And AccountsFinancial AccountingFinanceFinance,7 Days Ago,24-11-2024,3-6 Lacs PA
Hiring For Senior Embryologist/ Embryologist,Indira Ivf Hospital,"Hubli, Nagpur, Pune",5-7 Yrs,EmbryologyICSISenior EmbryologistEmbryologistHiringSenior,30 Days Ago,24-11-2024,9-14 Lacs PA
Scientist- Purification Process Downstream R&D,Enzene,Pune(Chakan),8-11 Yrs,Downstream ProcessingBiotechnologyQbdCentrifugationProtein Purificationprotein analytical techniquesDOEdepth filtration,25 Days Ago,24-11-2024,Not disclosed
Data Engineer,Global Pharma Tek,Pune,1-5 Yrs,Data Analysishivepythonaws iamdata manipulationglueamazon redshiftdata processing,3 Days Ago,24-11-2024,Not disclosed
Vacancy For MD / DNB / DA - Anesthesia For Critical Care Area,Ruby Hall Clinic (RHC),Pune,0-5 Yrs,Critical Carea AreaCCUAnesthesiaDNBintensivistCardiac AnesthesiaMDConsultant Intensivist,1 Day Ago,24-11-2024,Not disclosed
"Staff Nurse-Ranjangaon, Pune",HCL Healthcare,Pune,0-4 Yrs,nursebscgnmnursing,2 Days Ago,24-11-2024,1-3 Lacs PA
Unit Manager (Shift - In charge ) at Pune - Viman -Indira IVF Hospital,Indira Ivf Hospital,"Pune(Viman Nagar), Viman Nagar",2-7 Yrs,Unit OperationsShift ManagementHospital AdministrationHospital ManagementHospital OperationsManpower HandlingOperationsCharging,19 Days Ago,24-11-2024,Not disclosed
Registrar- Paediatrics,MAR Sleeva Medicity Palai,Pune,4-6 Yrs,PediatricsRegistrarDNBTestingSoftware testing,3 Days Ago,24-11-2024,Not disclosed
Manager HR | TM & OD,Fresenius Kabi,Pune(Ranjangaon MIDC),7-10 Yrs,Training Need AnalysisTalent ManagementPerformance ManagementOrganizational DevelopmentTraining And DevelopmentDiversityEmployee experienceHrsd,26 Days Ago,24-11-2024,Not disclosed
Critical Medical Care,MAR Sleeva Medicity Palai,Pune,5-10 Yrs,RegistrarDNBCardiologyTestingCritical careMedicalSoftware testing,3 Days Ago,24-11-2024,Not disclosed
OPHTHALMOLOGIST,MAR Sleeva Medicity Palai,Pune,5-10 Yrs,DNBOphthalmologyTestingSoftware testing,3 Days Ago,24-11-2024,Not disclosed
Data and Analytics Engineer,Varian Medical Systems India Software Pvt Ltd,Pune,2-8 Yrs,Supply chainSAPData managementData modelingBusiness analysisPLSQLCustomer serviceOracle,30+ Days Ago,24-11-2024,Not disclosed
Post Market Surveillance Analyst,Varian Medical Systems India Software Pvt Ltd,Pune,2-5 Yrs,AdministrationData analysisISO 13485Quality systemsComplaint handlingOncologyCustomer serviceManagement,30+ Days Ago,24-11-2024,Not disclosed
Operations Support,Varian Medical Systems India Software Pvt Ltd,Pune,3-5 Yrs,WirelessERPProcess improvementDebuggingHealthcareOncologyTroubleshootingmicrosoft,30+ Days Ago,24-11-2024,Not disclosed
Communication Partner,Varian Medical Systems India Software Pvt Ltd,Pune,4-7 Yrs,Digital mediaCrisis managementData analysisMedia strategySocial mediaCorporateSiemensOncology,30+ Days Ago,24-11-2024,Not disclosed
Software Developer,Varian Medical Systems India Software Pvt Ltd,Pune,3-6 Yrs,ERPUsageExcelHCMsparkSiemensOncologyResearch,30+ Days Ago,24-11-2024,Not disclosed
Business Officer,Zuventus Healthcare,Pune,1-4 Yrs,Payment collectionSalesPaymentsCollections,3 Days Ago,24-11-2024,Not disclosed
"Product Manager , ARIA CORE OIS",Varian Medical Systems India Software Pvt Ltd,Pune,3-8 Yrs,Product managementAnalytical skillsTradeLiteratureProduct portfolioOncologyResearchAdvertising,30+ Days Ago,24-11-2024,Not disclosed
Senior Post Market Surveillance Analyst,Varian Medical Systems India Software Pvt Ltd,Pune,3-6 Yrs,Data analysisMinitabSAPTime managementTrend analysisOncologymarket dataQlikView,30+ Days Ago,24-11-2024,Not disclosed
SQE,Varian Medical Systems India Software Pvt Ltd,Pune,4-7 Yrs,ERPQuality standardsUsageExcelDebuggingProgrammingOncologymicrosoft,30+ Days Ago,24-11-2024,Not disclosed
SW Engineer- Data Visualization Engineer,Varian Medical Systems India Software Pvt Ltd,Pune,3-5 Yrs,SSRSAgileOLAPStored proceduresSSISInformation technologyAnalyticsSQL,30+ Days Ago,24-11-2024,Not disclosed
"SW QA Engineer (Selenium, C#, Azure)",Varian Medical Systems India Software Pvt Ltd,Pune,5-8 Yrs,VMwareManager Quality AssuranceConfiguration managementDebuggingAgileScrumSeleniumTest cases,30+ Days Ago,24-11-2024,Not disclosed
Senior Manager Post Market Surveillance,Varian Medical Systems India Software Pvt Ltd,Pune,5-8 Yrs,Data analysisMinitabSAPOncologymarket dataQlikViewMS OfficeData mining,30+ Days Ago,24-11-2024,Not disclosed
Technical Product Owner,Varian Medical Systems India Software Pvt Ltd,Pune,5-9 Yrs,Product managementStakeholder EngagementChange managementcloud securityComplianceConfiguration managementAgileOncology,30+ Days Ago,24-11-2024,Not disclosed
SAP Cloud operations specialist,Varian Medical Systems India Software Pvt Ltd,Pune,5-8 Yrs,ERPSAPIT securityProject managementData processingOncologyOutsourcingmicrosoft,26 Days Ago,24-11-2024,Not disclosed
Senior Java Developer,Varian Medical Systems India Software Pvt Ltd,Pune,5-8 Yrs,HibernateAutomationMS SQLSoftware designSOAOOADMySQLDebugging,30+ Days Ago,24-11-2024,Not disclosed
Software Solutions Architect,Varian Medical Systems India Software Pvt Ltd,Pune,6-9 Yrs,ArchitectPerformance tuningChange managementNetworkingAccess managementdata securityConfiguration managementDisaster recovery,30+ Days Ago,24-11-2024,Not disclosed
DevOps + Security Engineer,Varian Medical Systems India Software Pvt Ltd,Pune,5-8 Yrs,Computer scienceAutomationCodingProcess improvementSystem integrationAgileHealthcareScrum,30+ Days Ago,24-11-2024,Not disclosed
Dotnet Full Stack Developer,Varian Medical Systems India Software Pvt Ltd,Pune,5-10 Yrs,Front endMySQLJavascriptApplication developmentUnit testingInformation technologySQLCSS3,30+ Days Ago,24-11-2024,Not disclosed
Software Solutions Architect (Healthcare),Varian Medical Systems India Software Pvt Ltd,Pune,10-15 Yrs,SOAXMLOOADHealthcareXSLTApplication developmentJSONStored procedures,30+ Days Ago,24-11-2024,Not disclosed
Solution Architect - Data Engineering,Varian Medical Systems India Software Pvt Ltd,Pune,7-11 Yrs,Data managementdata securitySCALASSISDistribution systemAnalyticsMonitoringSQL,30+ Days Ago,24-11-2024,Not disclosed
NURSE (HOME NURSE),Nightingales Home Health Services,"Mumbai, Hyderabad, Bengaluru",20-30 Yrs,Neurohospital salesNursingBusiness Development ManagerSales lead generationBillingPain managementHealthcare,30+ Days Ago,24-11-2024,Not disclosed
GENERAL DUTY ASSISTANT (CAREGIVER),Nightingales Home Health Services,"Mumbai, Hyderabad, Chennai, Bengaluru",20-25 Yrs,Neurohospital salesNursingBusiness Development ManagerBillingPain managementHealthcaremedical records,30+ Days Ago,24-11-2024,Not disclosed
ServiceNow Business Analyst,Varian Medical Systems India Software Pvt Ltd,Pune,2-4 Yrs,IT servicesComputer scienceAnalytical skillsAutomationHP data protectorBusiness AnalystAgileOncology,30+ Days Ago,24-11-2024,Not disclosed
Medical Device Risk Manager,Varian Medical Systems India Software Pvt Ltd,Pune,3-8 Yrs,information systemMedical devicesISO 13485Risk controlHealthcareOncologyContinuous improvementRisk management,30+ Days Ago,24-11-2024,Not disclosed
Sales Executive/ Managers,A G Diagnostics,Pune,1-4 Yrs,Sales ExecutiveSalesSales executive activitiesManagement,30+ Days Ago,24-11-2024,Not disclosed
Automation QA Engineer,Varian Medical Systems India Software Pvt Ltd,Pune,4-7 Yrs,Product managementComputer scienceautomation frameworkSoftware designjQueryConfiguration managementSeleniumOpen source,30+ Days Ago,24-11-2024,Not disclosed
Assistant Vice President/Manager - Medical Business Operation,Benovymed Healthcare Private Limited,"Mumbai, New Delhi, Bengaluru",3-8 Yrs,Medical Business OperationPatient RecordsMedical CounselingPatient CareHealthcare Support OperationsMedical TrainingPatient SafetyCounselling,30+ Days Ago,24-11-2024,Not disclosed
C# Developer (Build and Release),Varian Medical Systems India Software Pvt Ltd,Pune,3-7 Yrs,Application packagingIISMSIGITNetworkingAgileOncologyWindows,30+ Days Ago,24-11-2024,Not disclosed
Sr SQE Engineer,Varian Medical Systems India Software Pvt Ltd,Pune,6-10 Yrs,AutomationManager Quality AssuranceNoSQLPLSQLHealthcareOncologyTest casesSQL Azure,30+ Days Ago,24-11-2024,Not disclosed
"Product Manager, Reporting & Analytics",Varian Medical Systems India Software Pvt Ltd,Pune,6-9 Yrs,Quality standardsInterpersonal skillsProject managementDesign developmentMarket researchOncologyProduct salesProject delivery,30+ Days Ago,24-11-2024,Not disclosed
Senior Biostatistician FSP,Cytel,Pune,5-8 Yrs,Statistical programmingCROMedical affairsData validationSAPPharmaConcept developmentClinical trials,22 Days Ago,24-11-2024,Not disclosed
IT Sales |Business Development Manager || BDM international sales,Hiring for Client and industry is IT Industry,"Mumbai, Delhi / NCR, Bengaluru",2-7 Yrs,Salesinternational salesLead GenerationBusiness DevelopmentB2B SalesLogisticsBdmB2B,26 Days Ago,24-11-2024,Not disclosed
"Dot Net Developer(C#,Winforms)",Varian Medical Systems India Software Pvt Ltd,Pune,4-7 Yrs,Computer scienceSOACodingOOADWinformsHealthcareStored proceduresTest cases,30+ Days Ago,24-11-2024,Not disclosed
Technicians For Night Shift,A G Diagnostics,Pune,3-4 Yrs,Technicians for Night Shift,30+ Days Ago,24-11-2024,Not disclosed
Area Sales Manager,Genxbio Health Sciences (p) Ltd.,"Kolkata, Mumbai, Hyderabad, Meerut, Chennai, Bengaluru",6-10 Yrs,BiotechnologyRetailPharmaArea salesTarget achievementClinical researchProduct salesMolecular biology,30+ Days Ago,24-11-2024,Not disclosed
Business Development Manager - Onco,Lilac Laboratories,"Kolkata, Mumbai, Hyderabad",3-6 Yrs,channel salesbusiness development managementbusiness developmentcorporate salessalesresearchmarketingmarketing initiatives,2 Days Ago,24-11-2024,Not disclosed
AVP/Director/Regional Manager - Business Operations,Benovymed Healthcare,"Mumbai, Delhi / NCR, Bengaluru",10-20 Yrs,Business developmentSales OperationsB2B SalesCorporate SalesSalesDevelopmentManagementDirect,30+ Days Ago,24-11-2024,Not disclosed
Manager - Software Packaging (SCCM),Varian Medical Systems India Software Pvt Ltd,Pune,6-10 Yrs,Team managementOperational excellenceStaffingActive directoryIncident managementWindowsmicrosoftContinuous improvement,30+ Days Ago,24-11-2024,Not disclosed
"Senior Dot Net Developer (C#,Winforms)",Varian Medical Systems India Software Pvt Ltd,Pune,8-11 Yrs,Computer scienceSOACodingOOADWinformsHealthcareStored proceduresTest cases,30+ Days Ago,24-11-2024,Not disclosed
Program Manager,Heaps Health Solutions India,"Noida, Mumbai, Hyderabad, New Delhi, Gurugram, Bengaluru",5-10 Yrs,Program ManagerProgram managementManagementProgram,30+ Days Ago,24-11-2024,Not disclosed
Clinical Auditor,Heaps Health Solutions India,"Mumbai, Hyderabad, Bengaluru",1-5 Yrs,BengaliMalayalamNursingManager Quality AssurancePharmaProject managementHealthcareData quality,30+ Days Ago,24-11-2024,Not disclosed
Finance Executive,Getinge,"Hybrid - Thane, Navi Mumbai, Mumbai (All Areas)",2-7 Yrs,SAPTreasuryAccounts PayableVendor PaymentsPetty CashInvoice ProcessingBook KeepingPayment Processing,2 Days Ago,24-11-2024,Not disclosed
Apprentice Engineer,Sanrad Medical Systems,"Mumbai, Bengaluru",2-5 Yrs,ElectronicsTelecommunicationCustomer supportTroubleshootingPreventive maintenanceElectricalsEngineeringMaintenance,30+ Days Ago,24-11-2024,Not disclosed
"SALES EXECUTIVES - , CHENNAI,",Bhat Biotech,"Mumbai, Hyderabad, Delhi, Chennai, Bengaluru",1-6 Yrs,BiotechnologyMicrobiologyGenomicsProteomicsScienceMediaBiochemistrySales Executive,30+ Days Ago,24-11-2024,Not disclosed
Apprentice Engineer,Sanrad Medical Systems,"Mumbai, Bengaluru",0-1 Yrs,medical imagingCT systemsMRI systemscommunication skillsImagingCTMedicalSystem,4 Days Ago,24-11-2024,Not disclosed
Staff Nurse Wards / ICU / OT / NICU / Cathlab,Srv- C Hospital Llp,"Mumbai, Nashik, Bengaluru",10-20 Yrs,NursingSurgicalDiagnosticsStaff NurseGNMPatient careNICUICU,30+ Days Ago,24-11-2024,Not disclosed
Pain Medicine Specialist (FIPM),Dishha Hr Services,"Hyderabad, Mumbai (All Areas)",21 Nov - 30 Nov,FIPMAnaesthesiologistPain ManagementMedicineManagement,2 Days Ago,24-11-2024,Not disclosed
Wound dresser/Nurse/Paramedical staff/Physician Specialist,Triage Meditech,"Hyderabad, Bengaluru, Mumbai (All Areas)",1-6 Yrs,Patient CareDressingNursingOTGNMAnmOperation TheatreMidwifery,2 Days Ago,24-11-2024,2-3.5 Lacs PA
Marketing Executive,Sanrad Medical Systems,"Mumbai, Bengaluru",2-4 Yrs,Budget preparationLead generationSales strategyMedical imagingSalesMarketing campaignsResearchSales Executive,30+ Days Ago,24-11-2024,Not disclosed
Voice and Accent Trainer,Heaps Health Solutions India,"Mumbai, Hyderabad, Bengaluru",2-5 Yrs,Voice and Accent TrainerAccentVoiceVoiceAccent trainingTraining,30+ Days Ago,24-11-2024,Not disclosed
AREA AND REGIONAL MANAGERS- MARKETING -,Bhat Biotech,"Mumbai, Hyderabad, Delhi, Chennai, Bengaluru",3-8 Yrs,marketing executivedistributorscustomer profilingsales strategymarket researchBusiness Developmentsales executiveSales,30+ Days Ago,24-11-2024,Not disclosed
Nurse,HCL Healthcare,"Mumbai, Hyderabad, Chennai, Bengaluru",1-5 Yrs,Quality improvementNursingGNMPatient carePhlebotomyHealthcareCounsellingNurse,30+ Days Ago,24-11-2024,Not disclosed
"Senior Manager/ AGM, In- licensing and Alliance Management",Morepen Laboratories,"Ahmedabad, Gurugram, Mumbai (All Areas)",10-15 Yrs,In licensingBusiness DevelopmentEurope MarketAlliance ManagementLicensingEuropeManagementMarketing,1 Day Ago,24-11-2024,20-30 Lacs PA
Urgent Requirement For Locum Pathologist,Apollo Hospitals,Navi Mumbai,0-2 Yrs,PathologyMd PathologyClinical PathologyRequirementsClinical,23 Days Ago,24-11-2024,Not disclosed
Nurse Outbound process,India Home Health Care,"Mumbai, Chennai, Bengaluru",3-8 Yrs,Voice processNursingOutbound processGNMRegistered NurseHealthcareHRNurse,30+ Days Ago,24-11-2024,Not disclosed
Team Leader - ICU / Ward / OT,Srv- C Hospital Llp,"Mumbai, Nashik, Bengaluru",8-10 Yrs,team managementteam motivationteam handlingcustomer serviceteam coachingbusiness developmentsalesclient relationship management,30 Days Ago,24-11-2024,Not disclosed
MANAGER- BUSINESS DEVELOPMENT & MARKETING (LIFE SCIENCE / CULTURE MEDI,Bhat Biotech,"Mumbai, Hyderabad, Delhi, Chennai, Bengaluru",5-10 Yrs,marketing executivedistributorscustomer profilingsales strategymarket researchBusiness Developmentsales executiveLife sciences,30+ Days Ago,24-11-2024,Not disclosed
SALES EXECUTIVE,Uniworth Enterprises Llp ( Corporate Office ),"Mumbai, Hyderabad",5-10 Yrs,SIDESalesExcelPharmathermoformingPackagingSales ExecutivePowerpoint,2 Days Ago,24-11-2024,Not disclosed
Chief Medical Oncologist (Consultant) - Upcoming Hospital Chain,Wikilabs India,"Varanasi, Mumbai, Coimbatore",0-5 Yrs,ChemotherapyOncologyjoint tumourmolecular tumourgene therapycar-tcellular therapyConsulting,2 Days Ago,24-11-2024,Not disclosed
Physiotherapist,Nightingales Home Health Services,"Mumbai, Hyderabad, Bengaluru",3-5 Yrs,NeuroNursingDatabase managementGNMBillingPhysiotherapyPain managementHealthcare,30+ Days Ago,24-11-2024,Not disclosed
Receptionist Administrator(Govandi),SANVIN group,"Navi Mumbai, Mumbai (All Areas)(Sion Trombay Road +3)",0-2 Yrs,English TypingMarathi TypingReceptionist ActivitiesData EntryAdministrationMarathiTypingData,4 Days Ago,24-11-2024,Not disclosed
ACD ( Admission Coordinator) Executive - Clinics,Lifenity Wellness,Mumbai,2-4 Yrs,TPAOPD CoordinationIPDAdmission Coordinatorpatient admission managementAdmission CoordinationAdmissionsAcd,1 Day Ago,24-11-2024,Not disclosed
Looking For Home - Visit Phlebotomist @ Apollo Clinic Andheri east,Indira Health And Lifestyle,Mumbai(Andheri East +2),4-8 Yrs,PhlebotomyBlood CollectionCollections,1 Day Ago,24-11-2024,1-2.25 Lacs PA
"Urgent requirement For a packing supervisor in pharma. Vasai,Andheri W",Novus Life Science PVT LTD,Mumbai,2-3 Yrs,Communication SkillsPacking MaterialInventory ManagementQuality ControlTeam ManagementProblem SolvingMachineryControl,1 Day Ago,24-11-2024,3-4.5 Lacs PA
Accounting & Finance- Senior Manager,Shree Dhootapapeshwar,Mumbai(Dadar West),15-20 Yrs,Budgeting And ForecastingFinancial ReportingFinance ControlFunds Flow ManagementAccountingFund flowBudgetingManagement,1 Day Ago,24-11-2024,10-20 Lacs PA
Cssd Technician,D Y Patil Hospital,Navi Mumbai,25 Nov - 27 Nov,Quality assuranceAttention to detailCommunication skillsMedical equipment maintenanceSterilization techniquesInventory managementInfection control proceduresTeamwork,1 Day Ago,24-11-2024,Not disclosed
Corporate Quality Assurance Executive,SANVIN group,"Navi Mumbai, Mumbai (All Areas)(Ghatkopar West +2)",5-7 Yrs,Corporate Quality AssuranceAudit ManagementQMS ImplementationCapaAudit ComplianceGMPSop PreparationQuality assurance,1 Day Ago,24-11-2024,Not disclosed
Safety Officer ( ADIS) in API Pharma,SANVIN group,"Thane, Panvel, Navi Mumbai",3-5 Yrs,Safety Officer ActivitiesEHSAccident InvestigationIndustrial SafetySafety ManagementHazard AnalysisEHS ManagementSafety Inspection,1 Day Ago,24-11-2024,Not disclosed
Looking For ICU Associate Consultant /ICU Intensivist Mumbai,Dr L H Hiranandani Hospital,Mumbai,3-7 Yrs,Critical CareICUConsulting,1 Day Ago,24-11-2024,2.5-3.75 Lacs PA
Internal Auditor,Samarth Life Science,Mumbai,1-5 Yrs,WarehouseInternal AuditorAccountingCustomer serviceStock reconciliationMaterial handlingInventoryAuditing,1 Day Ago,24-11-2024,Not disclosed
